,onehot__Type_H,onehot__Type_L,onehot__Type_M,scale__Air temperature [K],scale__Process temperature [K],scale__Rotational speed [rpm],scale__Torque [Nm],scale__Tool wear [min],scale__Difference temperature [K],scale__Power,Target
9380,0.0,1.0,0.0,-1.1013830971024396,-1.1485648479142683,-0.5791046417579959,1.0155224589452279,1.2739050929448728,0.49854343030387,1.1713567357748718,0.0
9381,1.0,0.0,0.0,-1.0513942761013109,-1.0811620291559467,0.5468509019494887,-0.5497517080161546,1.3053289254750218,0.49854343030387,-0.3417764122536774,0.0
9382,0.0,1.0,0.0,-1.0014054551001539,-1.0137592103975868,0.6973499102668257,-1.1718478512956783,1.383888506800394,0.49854343030387,-1.26291596821089,0.0
9383,0.0,0.0,1.0,-1.0014054551001539,-1.0137592103975868,0.7084979849569988,-0.9009350147062083,1.4153123393305431,0.49854343030387,-0.8158757617738115,0.0
9384,0.0,1.0,0.0,-1.0014054551001539,-1.0137592103975868,-0.7518997994556792,0.6643391522551741,1.4624480881257664,0.49854343030387,0.5366299159256516,0.0
9385,0.0,1.0,0.0,-1.0014054551001539,-1.0137592103975868,0.9091633293801149,-1.3323887914968457,1.4938719206559155,0.49854343030387,-1.4246426855567704,0.0
9386,0.0,1.0,0.0,-0.9514166340989969,-0.9463563916392268,-0.5568084923776496,0.4937644032914335,1.5252957531860643,0.49854343030387,0.4566106219263209,0.0
9387,0.0,1.0,0.0,-0.9514166340989969,-0.9463563916392268,-1.030601666710007,1.396807191923,1.5567195857162133,0.49854343030387,1.2780523993424804,0.0
9388,0.0,0.0,1.0,-0.9014278130978683,-0.8789535728809053,-0.9915834052944011,0.4235277419534232,-1.6956470811542024,0.49854343030387,0.019375306290828547,0.0
9389,0.0,0.0,1.0,-0.9514166340989969,-1.0137592103975868,-0.4230315960955723,0.5941024909171632,-1.6485113323589788,0.3986805390364618,0.7059630300395291,0.0
9390,1.0,0.0,0.0,-0.9514166340989969,-1.0811620291559467,-0.1331816541510713,0.38339250690313076,-1.6013755835637555,0.2988176477690589,0.6279655653746602,0.0
9391,0.0,1.0,0.0,-1.0014054551001539,-1.0811620291559467,-0.5958267537932556,0.6242039172048824,-1.522816002238383,0.3986805390364618,0.608473560237574,0.0
9392,0.0,1.0,0.0,-1.0014054551001539,-1.0811620291559467,2.0741371345032054,-1.803977803337775,-1.4913921697082342,0.3986805390364618,-1.7584800786750365,0.0
9393,0.0,1.0,0.0,-1.0014054551001539,-1.0811620291559467,-0.37286525998979325,0.2027839491768177,-1.4599683371780852,0.3986805390364618,0.1830649647381282,0.0
9394,0.0,0.0,1.0,-0.9514166340989969,-1.0137592103975868,-0.8745286210475834,1.4570100444984382,-1.4285445046479364,0.3986805390364618,1.5075594729203472,0.0
9395,0.0,1.0,0.0,-0.9514166340989969,-1.0137592103975868,0.7029239476119122,-1.0414083373822296,-1.3814087558527128,0.3986805390364618,-1.0476991058513514,0.0
9396,0.0,1.0,0.0,-0.9514166340989969,-1.0137592103975868,0.7642383584078644,-0.9511040585190731,-1.3499849233225638,0.3986805390364618,-0.8676974068512632,0.0
9397,0.0,0.0,1.0,-1.0014054551001539,-1.0137592103975868,0.2570009600049877,-0.700258839454749,-1.318561090792415,0.49854343030387,-0.7511968524820677,0.0
9398,0.0,0.0,1.0,-0.9514166340989969,-0.9463563916392268,-0.6905853886597271,0.6342377259674549,-1.2714253419971915,0.49854343030387,0.5452766714773998,0.0
9399,0.0,1.0,0.0,-0.9514166340989969,-0.8789535728809053,-1.1030641521961322,1.577415749649314,-1.2242895932019682,0.5984063215712196,1.4461881193844937,0.0
9400,0.0,1.0,0.0,-0.9014278130978683,-0.8115507541225454,0.00616927947609262,-0.519650281728436,-1.1928657606718192,0.5984063215712783,-0.6248815926057797,0.0
9401,1.0,0.0,0.0,-0.9014278130978683,-0.8115507541225454,1.6616583709668,-1.1618140425331054,-1.1614419281416704,0.5984063215712783,-0.7643681872725864,0.0
9402,0.0,1.0,0.0,-0.9014278130978683,-0.8115507541225454,-0.2279402890175428,-0.3992445765775601,-1.0828823468162978,0.5984063215712783,-0.5919041821019461,0.0
9403,0.0,1.0,0.0,-0.9514166340989969,-0.8789535728809053,0.7363681716824316,-1.1216788074828135,-1.051458514286149,0.5984063215712196,-1.1614711720895747,0.0
9404,0.0,1.0,0.0,-1.0014054551001539,-0.9463563916392268,-0.6069748284834287,1.7078552635627622,-1.020034681756,0.5984063215712783,2.1151878908644837,0.0
9405,0.0,1.0,0.0,-1.0014054551001539,-0.8789535728809053,0.44651822973793065,0.012141582687931545,-0.9886108492258511,0.6982692128386261,0.4871147266423667,0.0
9406,0.0,0.0,1.0,-1.0014054551001539,-0.8789535728809053,-0.6069748284834287,1.1961310166715409,-0.9571870166957022,0.6982692128386261,1.3994014182321808,0.0
9407,0.0,1.0,0.0,-1.0014054551001539,-0.9463563916392268,0.48553649115353653,-0.6701574131670304,-0.9100512679004787,0.5984063215712783,-0.5705277535074968,0.0
9408,0.0,1.0,0.0,-1.0014054551001539,-0.8789535728809053,-0.5345123429973034,0.9352519888446438,-0.8786274353703297,0.6982692128386261,1.0973931150734173,0.0
9409,0.0,1.0,0.0,-1.0014054551001539,-0.9463563916392268,-0.3226989238840143,0.2529529929896825,-0.8472036028401808,0.5984063215712783,0.29284244583496494,0.0
9410,0.0,0.0,1.0,-0.9514166340989969,-0.8789535728809053,-0.06629320601003262,0.30312203680254735,-0.8157797703100319,0.5984063215712196,0.5596552150452919,0.0
9411,0.0,0.0,1.0,-0.9514166340989969,-0.8789535728809053,-1.2479891231683828,1.687787646037616,-0.7686440215148085,0.5984063215712196,1.4460212693908734,0.0
9412,0.0,0.0,1.0,-0.9514166340989969,-0.8115507541225454,-0.590252716448169,0.8248800924563418,-0.7215082727195851,0.6982692128386261,0.8942974140151402,0.0
9413,0.0,0.0,1.0,-0.9514166340989969,-0.8115507541225454,-0.8968247704279296,1.3566719568727084,-0.6743725239243616,0.6982692128386261,1.3509167730271407,0.0
9414,0.0,1.0,0.0,-0.9514166340989969,-0.8115507541225454,-0.5958267537932556,0.34325727185283905,-0.6272367751291382,0.6982692128386261,0.214943128225167,0.0
9415,0.0,0.0,1.0,-0.9514166340989969,-0.8115507541225454,-0.8076401729065448,0.7947786661686224,-0.5958129425989893,0.6982692128386261,0.6687554814621384,1.0
9416,1.0,0.0,0.0,-1.0014054551001539,-0.8115507541225454,-0.7128815380400733,1.386773383160427,-0.5486771938037659,0.7981321041060325,1.5657410471663957,0.0
9417,0.0,1.0,0.0,-0.9514166340989969,-0.7441479353642237,3.328295537147681,-2.4160401378547256,-0.4701176124783935,0.7981321041059776,-2.5514690248261336,0.0
9418,0.0,0.0,1.0,-0.9014278130978683,-0.6767451166058639,-0.5177902309620438,0.5840686821545901,-0.43869377994824454,0.7981321041060325,0.6151868188044252,0.0
9419,1.0,0.0,0.0,-0.9514166340989969,-0.7441479353642237,-0.841084396977064,1.3566719568727084,-0.3915580311530211,0.7981321041059776,1.4034254474900891,0.0
9420,0.0,0.0,1.0,-0.9514166340989969,-0.7441479353642237,-1.2033968244076902,1.1760633991463953,-0.3129984498276488,0.7981321041059776,0.8283916665350097,0.0
9421,0.0,1.0,0.0,-0.9014278130978683,-0.6767451166058639,1.3439382422968664,-1.0715097636699484,-0.2658627010324254,0.7981321041060325,-0.7660170577977783,0.0
9422,0.0,0.0,1.0,-0.9514166340989969,-0.8115507541225454,-0.5846786791030825,0.18271633165167148,-0.23443886850227644,0.6982692128386261,-0.0017263105494217006,0.0
9423,0.0,0.0,1.0,-1.0014054551001539,-0.8789535728809053,-0.250236438397889,0.26298680175225564,-0.18730311970705302,0.6982692128386261,0.3617318637892518,0.0
9424,1.0,0.0,0.0,-1.0014054551001539,-0.8789535728809053,-0.016126869904253608,-0.03802746112493327,-0.1401673709118296,0.6982692128386261,0.08507494495531087,0.0
9425,0.0,0.0,1.0,-1.0014054551001539,-0.8789535728809053,-0.8187882475967179,1.3466381481101353,-0.061607789586457254,0.6982692128386261,1.410766847209395,0.0
9426,1.0,0.0,0.0,-0.9014278130978683,-0.6767451166058639,-0.9971574426394877,1.687787646037616,-0.014472040791233839,0.7981321041060325,1.696885142152174,0.0
9427,0.0,1.0,0.0,-0.8014501710955827,-0.5419394790891824,0.24585288531481458,-0.459447429152998,0.06408754053413852,0.7981321041060325,-0.3847942664912669,0.0
9428,0.0,1.0,0.0,-0.7514613500944256,-0.5419394790891824,2.4754678233494376,-1.9845863610640884,0.09551137306428746,0.6982692128386261,-1.9533412418128637,0.0
9429,0.0,1.0,0.0,-0.7514613500944256,-0.47453666033082254,0.5078326405338828,-0.6701574131670304,0.1269352055944364,0.7981321041060325,-0.5574545657720499,0.0
9430,0.0,0.0,1.0,-0.7514613500944256,-0.47453666033082254,0.8534229559292493,-1.3323887914968457,0.15835903812458535,0.7981321041060325,-1.450847949260709,0.0
9431,0.0,1.0,0.0,-0.8014501710955827,-0.609342297847504,-0.6794373139695539,0.062310626500796364,0.20549478691980877,0.6982692128386812,-0.23835886032543727,0.0
9432,0.0,1.0,0.0,-0.8014501710955827,-0.609342297847504,0.22355673593446834,-0.389210767814987,0.2369186194499577,0.6982692128386812,-0.29020994951940987,0.0
9433,0.0,0.0,1.0,-0.8014501710955827,-0.5419394790891824,-0.7797699861811119,0.5238658295791528,0.26834245198010664,0.7981321041060325,0.3215308300321985,0.0
9434,0.0,0.0,1.0,-0.8014501710955827,-0.5419394790891824,-0.6961594260048136,0.644271534730028,0.31547820077533006,0.7981321041060325,0.5546104564146452,0.0
9435,0.0,1.0,0.0,-0.7514613500944256,-0.47453666033082254,0.17339039982868934,0.012141582687931545,0.3626139495705535,0.7981321041060325,0.29426557813349347,0.0
9436,0.0,0.0,1.0,-0.7514613500944256,-0.47453666033082254,0.07305772761713131,-0.31897410647697666,0.3940377821007024,0.7981321041060325,-0.27924692346798713,0.0
9437,0.0,1.0,0.0,-0.7014725290932686,-0.407133841572501,-0.5512344550325631,0.8248800924563418,0.4411735308959258,0.7981321041059776,0.9274122303960718,0.0
9438,0.0,0.0,1.0,-0.7014725290932686,-0.407133841572501,-0.439753708130832,0.38339250690313076,0.4725973634260748,0.7981321041059776,0.39152930970878574,0.0
9439,0.0,1.0,0.0,-0.7014725290932686,-0.407133841572501,-0.37843929733487985,0.8048124749311955,0.5197331122212981,0.7981321041059776,1.0451886964811896,0.0
9440,0.0,1.0,0.0,-0.7014725290932686,-0.47453666033082254,0.9091633293801149,-1.2420845126336888,0.5511569447514472,0.6982692128386261,-1.2743010265991181,0.0
9441,0.0,1.0,0.0,-0.7014725290932686,-0.407133841572501,-0.9135468824631893,1.5473143233615947,0.5825807772815961,0.7981321041059776,1.5915733520610644,0.0
9442,0.0,1.0,0.0,-0.7014725290932686,-0.407133841572501,0.8868671799997686,-0.6801912219296028,0.614004609811745,0.7981321041059776,-0.3518757442204757,0.0
9443,1.0,0.0,0.0,-0.7014725290932686,-0.407133841572501,-0.5568084923776496,0.714508196068039,0.645428442341894,0.7981321041059776,0.7673245688698765,0.0
9444,0.0,0.0,1.0,-0.7014725290932686,-0.407133841572501,1.310494018226347,-1.252118321396262,0.7239880236672663,0.7981321041059776,-1.0966744863317461,0.0
9445,0.0,0.0,1.0,-0.6514837080921401,-0.407133841572501,-0.9135468824631893,0.8349139012189141,0.7711237724624898,0.6982692128386261,0.6334127269310968,0.0
9446,0.0,1.0,0.0,-0.6514837080921401,-0.3397310228141411,-0.5177902309620438,0.002107773925358439,0.8182595212577132,0.7981321041060325,-0.20795290266446245,0.0
9447,0.0,0.0,1.0,-0.6514837080921401,-0.2723282040557812,-0.46762389485626477,0.6844067697803197,0.8496833537878621,0.897994995373439,0.798447000032868,0.0
9448,0.0,1.0,0.0,-0.601494887090983,-0.2723282040557812,-0.08858935539037885,0.1927501404142446,0.8968191025830855,0.7981321041060325,0.3783481602127601,0.0
9449,0.0,0.0,1.0,-0.601494887090983,-0.2723282040557812,0.8534229559292493,-0.8106307358430517,0.9282429351132344,0.7981321041060325,-0.5873108999246262,0.0
9450,0.0,0.0,1.0,-0.601494887090983,-0.2723282040557812,0.8589969932743359,-0.6701574131670304,0.9753786839084578,0.7981321041060325,-0.351551858938742,0.0
9451,0.0,1.0,0.0,-0.601494887090983,-0.2723282040557812,1.9570823502563877,-1.6033016280863157,1.0225144327036813,0.7981321041060325,-1.4328281499496862,0.0
9452,1.0,0.0,0.0,-0.5515060660898544,-0.2723282040557812,0.34061152018128604,-0.6500897956418842,1.0539382652338303,0.6982692128386812,-0.6240964161652115,0.0
9453,0.0,0.0,1.0,-0.5515060660898544,-0.2723282040557812,-0.5846786791030825,0.38339250690313076,1.1324978465592026,0.6982692128386812,0.27975944339400954,0.0
9454,0.0,1.0,0.0,-0.5515060660898544,-0.2723282040557812,-0.9692872559140548,1.0957929290458113,1.179633595354426,0.6982692128386812,0.9343315977785726,0.0
9455,1.0,0.0,0.0,-0.601494887090983,-0.2723282040557812,-1.2814333472389021,1.747990498613054,1.211057427884575,0.7981321041060325,1.4896574500754085,0.0
9456,1.0,0.0,0.0,-0.5515060660898544,-0.2723282040557812,0.039613503546611965,-0.4694812379155711,1.2896170092099473,0.6982692128386812,-0.5285208139371382,0.0
9457,0.0,1.0,0.0,-0.5515060660898544,-0.2723282040557812,0.6917758729217391,-0.630022178116738,1.3681765905353196,0.6982692128386812,-0.38431334592141847,0.0
9458,0.0,1.0,0.0,-0.5515060660898544,-0.2723282040557812,0.2792971093853339,-0.5798531343038731,1.3996004230654686,0.6982692128386812,-0.5510946366034525,0.0
9459,0.0,0.0,1.0,-0.5515060660898544,-0.2723282040557812,-0.37286525998979325,0.6041362996797363,1.4310242555956174,0.6982692128386812,0.7609548249957722,0.0
9460,0.0,1.0,0.0,-0.5515060660898544,-0.2723282040557812,0.24585288531481458,-0.01795984359978777,1.478160004390841,0.6982692128386812,0.29881960148878484,0.0
9461,0.0,0.0,1.0,-0.5515060660898544,-0.2723282040557812,0.15666828779342967,-0.5497517080161546,1.50958383692099,0.6982692128386812,-0.5788015502499767,0.0
9462,0.0,1.0,0.0,-0.5515060660898544,-0.2049253852974596,-0.7351776874204194,0.1927501404142446,1.5567195857162133,0.7981321041060325,-0.09868578625399424,0.0
9463,0.0,0.0,1.0,-0.5015172450886974,-0.2049253852974596,-0.6738632766244673,0.473696785766288,1.5881434182463623,0.6982692128386261,0.3362332588818243,0.0
9464,0.0,0.0,1.0,-0.5015172450886974,-0.2049253852974596,-0.2781066251233218,0.07234443526336946,1.6352791670415856,0.6982692128386261,0.06315870755797161,0.0
9465,0.0,1.0,0.0,-0.45152842408754035,-0.07011974778077813,0.2625749973500742,-0.3390417240021222,1.6824149158368091,0.7981321041059776,-0.18757757403173653,0.0
9466,0.0,1.0,0.0,-0.45152842408754035,-0.1375225665390997,-0.7853440235261985,1.5473143233615947,1.713838748366958,0.6982692128386261,1.716632329632445,0.0
9467,0.0,1.0,0.0,-0.4015396030864118,-0.07011974778077813,-0.12760761680598476,0.14258109660137977,1.745262580897107,0.6982692128386261,0.27516616121669035,0.0
9468,1.0,0.0,0.0,-0.35155078208525475,-0.002716929022418237,-0.9246949571533625,0.48373059452886036,1.776686413427256,0.6982692128386261,0.15228604826788425,0.0
9469,0.0,0.0,1.0,-0.4015396030864118,-0.002716929022418237,-1.0584718534354398,1.0456238852329465,1.8552459947526283,0.7981321041060325,0.7882004474834619,0.0
9470,1.0,0.0,0.0,-0.45152842408754035,-0.07011974778077813,-0.5345123429973034,0.03220920021307704,-1.6956470811542024,0.7981321041059776,-0.17724268913276786,0.0
9471,1.0,0.0,0.0,-0.4015396030864118,0.06468588973594165,0.017317354166265734,-0.389210767814987,-1.6170874998288298,0.897994995373439,-0.4213049709776534,0.0
9472,0.0,1.0,0.0,-0.4015396030864118,0.06468588973594165,-0.027274944594426722,-0.22866982761381943,-1.5385279185034575,0.897994995373439,-0.2087577085160438,0.0
9473,0.0,1.0,0.0,-0.4015396030864118,0.13208870849426324,0.8812931426546821,-0.9410702497565,-1.5071040859733087,0.9978578866407887,-0.7881786628327949,0.0
9474,0.0,1.0,0.0,-0.35155078208525475,0.19949152725262312,-0.7964920982163716,0.7446096223557576,-1.4756802534431597,0.9978578866407887,0.6096513248984238,0.0
9475,0.0,1.0,0.0,-0.35155078208525475,0.13208870849426324,-0.24466240105280246,0.9252181800820714,-1.4442564209130107,0.8979949953733805,1.3343299207201533,0.0
9476,0.0,0.0,1.0,-0.4015396030864118,0.19949152725262312,0.06748369027204475,0.48373059452886036,-1.4128325883828619,1.097720777908197,0.9349499242255183,0.0
9477,0.0,1.0,0.0,-0.4015396030864118,0.19949152725262312,-0.5512344550325631,0.7044743873054659,-1.3656968395876383,1.097720777908197,0.7578141192335024,0.0
9478,0.0,1.0,0.0,-0.4015396030864118,0.19949152725262312,-0.6125488658285152,0.012141582687931545,-1.3342730070574895,1.097720777908197,-0.26066768594305956,0.0
9479,1.0,0.0,0.0,-0.35155078208525475,0.2668943460109447,0.05076157823678508,0.16264871412652598,-1.3028491745273405,1.0977207779081384,0.43557770802462076,0.0
9480,0.0,1.0,0.0,-0.35155078208525475,0.3342971647693046,-0.18892202760193688,-0.1182979312255174,-1.2242895932019682,1.1975836691755448,-0.15357943415516717,0.0
9481,0.0,1.0,0.0,-0.4015396030864118,0.2668943460109447,0.40192593097723817,-0.35910934152726837,-1.1928657606718192,1.1975836691755448,-0.12939599978568883,0.0
9482,0.0,0.0,1.0,-0.4015396030864118,0.2668943460109447,-0.20564413963719655,-0.01795984359978777,-1.1614419281416704,1.1975836691755448,-0.01758687464888407,0.0
9483,0.0,0.0,1.0,-0.4015396030864118,0.2668943460109447,-0.19449606494702343,0.33322346309026596,-1.1143061793464468,1.1975836691755448,0.5068717288281448,0.0
9484,0.0,1.0,0.0,-0.45152842408754035,0.19949152725262312,-0.501068118926784,0.07234443526336946,-1.0671704305512235,1.1975836691755448,-0.0966246980975047,0.0
9485,0.0,1.0,0.0,-0.5015172450886974,0.13208870849426324,0.20126058655412213,-0.21863601885124703,-1.0357465980210745,1.1975836691755448,-0.04159364431923446,0.0
9486,0.0,0.0,1.0,-0.5015172450886974,0.13208870849426324,0.32946344549111295,-0.6601236044044573,-1.0043227654909255,1.1975836691755448,-0.6463561682552991,0.0
9487,0.0,1.0,0.0,-0.5015172450886974,0.06468588973594165,-0.6850113513146405,0.5941024909171632,-0.9571870166957022,1.097720777908197,0.4942303881350092,0.0
9488,0.0,1.0,0.0,-0.5015172450886974,0.13208870849426324,0.7976825824783838,-1.1216788074828135,-0.9257631841655531,1.1975836691755448,-1.130378185043104,0.0
9489,0.0,1.0,0.0,-0.5515060660898544,0.06468588973594165,-1.1030641521961322,1.4570100444984382,-0.8943393516354042,1.1975836691755999,1.288249878364351,0.0
9490,0.0,1.0,0.0,-0.5515060660898544,0.06468588973594165,-0.08858935539037885,-0.08819650493779808,-0.8629155191052553,1.1975836691755999,-0.04019014143171914,0.0
9491,0.0,1.0,0.0,-0.5015172450886974,0.06468588973594165,0.22913077327955492,0.1927501404142446,-0.8314916865751063,1.097720777908197,0.6127527718386658,0.0
9492,0.0,1.0,0.0,-0.5015172450886974,0.06468588973594165,-0.04399705662968639,-0.3992445765775601,-0.8000678540449574,1.097720777908197,-0.4753054806776795,0.0
9493,0.0,1.0,0.0,-0.5015172450886974,0.06468588973594165,-0.9135468824631893,0.895116753794352,-0.7686440215148085,1.097720777908197,0.7143840473646152,0.0
9494,0.0,0.0,1.0,-0.5515060660898544,0.06468588973594165,-0.3059768118487546,0.04224300897565015,-0.7372201889846596,1.1975836691755999,-0.0005092870665420086,1.0
9495,0.0,0.0,1.0,-0.5015172450886974,0.13208870849426324,0.6583316488512199,-0.77049550079276,-0.6900844401894362,1.1975836691755448,-0.6318402188103082,0.0
9496,0.0,1.0,0.0,-0.5015172450886974,0.13208870849426324,-0.250236438397889,0.062310626500796364,-0.6429486913942127,1.1975836691755448,0.06846846323730886,0.0
9497,1.0,0.0,0.0,-0.5015172450886974,0.19949152725262312,0.6639056861963064,-1.2420845126336888,-0.6115248588640637,1.2974465604429513,-1.3934908102772565,0.0
9498,0.0,1.0,0.0,-0.45152842408754035,0.19949152725262312,-0.7128815380400733,0.2128177579393908,-0.5329652775386914,1.1975836691755448,-0.054539240883089736,0.0
9499,0.0,0.0,1.0,-0.4015396030864118,0.2668943460109447,-0.8020661355614582,1.5473143233615947,-0.5015414450085425,1.1975836691755448,1.7003202890796565,0.0
9500,0.0,1.0,0.0,-0.45152842408754035,0.2668943460109447,0.06190965292695819,0.39342631566570385,-0.45440569621331905,1.2974465604428962,0.7936377943343924,0.0
9501,0.0,0.0,1.0,-0.45152842408754035,0.19949152725262312,-1.7050601854654805,1.9085314388142214,-0.4229818636831701,1.1975836691755448,1.2551252472779117,0.0
9502,0.0,1.0,0.0,-0.45152842408754035,0.19949152725262312,-0.4453277454759185,0.6743729610177472,-0.37584611488794667,1.1975836691755448,0.8025004734072978,0.0
9503,1.0,0.0,0.0,-0.45152842408754035,0.2668943460109447,-0.7463257621105926,1.3667057656352815,-0.34442228235779776,1.2974465604428962,1.506479855314567,0.0
9504,0.0,1.0,0.0,-0.4015396030864118,0.3342971647693046,-0.45090178282100507,0.4134939331908501,-0.2658627010324254,1.2974465604429513,0.4258611495725986,0.0
9505,0.0,1.0,0.0,-0.4015396030864118,0.3342971647693046,-0.8633805463574104,0.8750491362692066,-0.23443886850227644,1.2974465604429513,0.7304114614576986,0.0
9506,0.0,1.0,0.0,-0.4015396030864118,0.3342971647693046,0.9258854414153745,-1.0514421461448027,-0.2030150359721275,1.2974465604429513,-0.9482270655369625,0.0
9507,0.0,1.0,0.0,-0.35155078208525475,0.4016999835276645,-0.5345123429973034,0.5740348733920176,-0.17159120344197856,1.2974465604429513,0.5875387933909441,0.0
9508,0.0,0.0,1.0,-0.35155078208525475,0.4016999835276645,0.3907778562870651,-0.8607997796559166,-0.1401673709118296,1.2974465604429513,-0.9261341634404959,0.0
9509,0.0,1.0,0.0,-0.35155078208525475,0.3342971647693046,1.5557516614101554,-1.4026254528348563,-0.09303162211660619,1.1975836691755448,-1.2455635688743492,0.0
9510,0.0,0.0,1.0,-0.35155078208525475,0.4016999835276645,-0.4564758201660916,0.2128177579393908,-0.061607789586457254,1.2974465604429513,0.13553234596727584,0.0
9511,0.0,1.0,0.0,-0.35155078208525475,0.4016999835276645,-0.3282729612291008,0.5138320208165797,-0.014472040791233839,1.2974465604429513,0.6663410639073943,0.0
9512,0.0,1.0,0.0,-0.30156196108412614,0.536505621044346,-0.640419052553948,0.7747110486434768,0.016951791738915103,1.3973094517103577,0.7818405183148667,0.0
9513,0.0,0.0,1.0,-0.30156196108412614,0.536505621044346,0.4966845658437097,0.02217539145050465,0.04837562426906405,1.3973094517103577,0.5385143393830139,0.0
9514,0.0,0.0,1.0,-0.2515731400829691,0.536505621044346,1.1990132713246158,-0.8708335884184892,0.09551137306428746,1.2974465604429513,-0.4964856151619868,0.0
9515,0.0,1.0,0.0,-0.2015843190818121,0.6039084398026675,0.9871998522113267,-1.1517802337705323,0.14264712185951087,1.2974465604428962,-1.0847986926681634,0.0
9516,0.0,0.0,1.0,-0.2515731400829691,0.6039084398026675,-0.8968247704279296,0.8750491362692066,0.1740709543896598,1.397309451710299,0.7017328919659728,0.0
9517,0.0,1.0,0.0,-0.2015843190818121,0.6713112585610275,0.9426075534506342,-0.9009350147062083,0.22120670318488322,1.397309451710299,-0.6880882960714588,0.0
9518,0.0,1.0,0.0,-0.2015843190818121,0.6713112585610275,-0.6069748284834287,-0.16846697503838223,0.2526305357150322,1.397309451710299,-0.5093625087872935,0.0
9519,0.0,0.0,1.0,-0.15159549808068348,0.8061168960777089,0.11765002637782376,0.39342631566570385,0.2840543682451811,1.4971723429777073,0.8367243515105313,0.0
9520,0.0,1.0,0.0,-0.2015843190818121,0.7387140773193873,0.7809604704431241,-0.9310364409939272,0.3311901170404045,1.4971723429777073,-0.825759170219454,0.0
9521,0.0,1.0,0.0,-0.2015843190818121,0.7387140773193873,-0.09973743008055197,-0.27883887142668423,0.3626139495705535,1.4971723429777073,-0.3315004155877512,0.0
9522,0.0,0.0,1.0,-0.2015843190818121,0.7387140773193873,0.6137393500905274,-0.6199883693541656,0.3940377821007024,1.4971723429777073,-0.41443467712268817,0.0
9523,0.0,0.0,1.0,-0.2515731400829691,0.6713112585610275,-0.48992004423661095,0.33322346309026596,0.4411735308959258,1.4971723429777073,0.2816340521458649,0.0
9524,0.0,1.0,0.0,-0.30156196108412614,0.536505621044346,-0.8243622849418044,0.895116753794352,0.48830927969114923,1.3973094517103577,0.7911743032521115,0.0
9525,0.0,0.0,1.0,-0.35155078208525475,0.536505621044346,-0.08858935539037885,0.09241205278851497,0.5197331122212981,1.4971723429777073,0.2288701953397316,0.0
9526,0.0,1.0,0.0,-0.35155078208525475,0.46910280228598605,-0.24466240105280246,-0.07816269617522498,0.5668688610165216,1.397309451710299,-0.13296855259027016,0.0
9527,0.0,0.0,1.0,-0.35155078208525475,0.46910280228598605,-0.5512344550325631,0.5539672558668715,0.5982926935466706,1.397309451710299,0.5458164802802906,0.0
9528,1.0,0.0,0.0,-0.30156196108412614,0.536505621044346,0.2570009600049877,-0.8607997796559166,0.645428442341894,1.3973094517103577,-1.0000977841419496,0.0
9529,0.0,1.0,0.0,-0.2515731400829691,0.536505621044346,-0.9191209198082759,0.8349139012189141,0.7239880236672663,1.2974465604429513,0.6286722241711706,0.0
9530,0.0,0.0,1.0,-0.2515731400829691,0.536505621044346,-0.17777395291176376,0.02217539145050465,0.7554118561974152,1.2974465604429513,0.061107434106989,0.0
9531,0.0,0.0,1.0,-0.2515731400829691,0.6039084398026675,0.21240866124429525,-0.5397178992535814,0.8025476049926387,1.397309451710299,-0.5294630256658198,0.0
9532,0.0,1.0,0.0,-0.2515731400829691,0.6039084398026675,-0.23908836370771588,-0.14839935751323602,0.8496833537878621,1.397309451710299,-0.2319007841017697,0.0
9533,0.0,1.0,0.0,-0.2015843190818121,0.6039084398026675,-0.2892546998134949,0.2529529929896825,0.881107186318011,1.2974465604428962,0.3178699448780525,0.0
9534,0.0,1.0,0.0,-0.2015843190818121,0.6039084398026675,1.750842968488185,-1.3725240265471375,0.91253101884816,1.2974465604428962,-1.1016898008458706,0.0
9535,0.0,0.0,1.0,-0.15159549808068348,0.6713112585610275,-0.5791046417579959,1.0155224589452279,0.9439548513783089,1.2974465604429513,1.1713567357748718,0.0
9536,0.0,0.0,1.0,-0.10160667707952648,0.7387140773193873,1.249179607430395,-1.4527944966477213,0.9910906001735323,1.2974465604429513,-1.472430486670807,0.0
9537,0.0,1.0,0.0,-0.10160667707952648,0.7387140773193873,1.5668997361003287,-1.5129973492231592,1.0382263489687558,1.2974465604429513,-1.4369503262626653,0.0
9538,0.0,0.0,1.0,-0.10160667707952648,0.7387140773193873,-0.2279402890175428,-0.18853459256352773,1.0696501814989048,1.2974465604429513,-0.2831531762598098,0.0
9539,0.0,1.0,0.0,-0.10160667707952648,0.7387140773193873,0.35733363221654574,-0.48954885544071663,1.116785930294128,1.2974465604429513,-0.36250507028465784,0.0
9540,0.0,1.0,0.0,-0.10160667707952648,0.7387140773193873,-0.7073075006949867,0.2529529929896825,1.1482097628242771,1.2974465604429513,0.005026206839458664,0.0
9541,0.0,1.0,0.0,-0.10160667707952648,0.7387140773193873,0.2737230720402474,-0.19856840132610082,1.179633595354426,1.2974465604429513,0.037807323233149746,0.0
9542,0.0,0.0,1.0,-0.10160667707952648,0.6713112585610275,2.280376516271408,-2.0046539785892343,1.211057427884575,1.1975836691755448,-2.060969302403647,0.0
